#	Voz20	Voz5	Voz1
0	0.380330	0.377004	0.382857
1	0.382480	0.396715	0.384765
2	0.399695	0.401245	0.392853
3	0.384968	0.401538	0.385522
4	0.382547	0.392515	0.386857
5	0.381273	0.409715	0.385262
6	0.392314	0.402758	0.390418
7	0.385163	0.397007	0.390994
8	0.382734	0.394931	0.387509
9	0.379495	0.391911	0.387509
